user_id,product_id,product_name,category
user_349,P8054,Morphy Richards OTG,Home Appliances
user_350,P9939,Britannia Bread,Grocery
user_350,P5162,Biba Kurti,Fashion
user_350,P8331,Usha Pedestal Fan,Home Appliances
user_350,P1567,Lakme Lipstick,Beauty Products
user_350,P1267,Pigeon Rice Cooker,Home Appliances
user_351,P1107,Gucci Belt,Fashion
user_351,P4519,Orient Ceiling Fan,Home Appliances
user_351,P5521,LG Washing Machine,Home Appliances
user_351,P3534,Sunfeast Pasta,Grocery
user_351,P8542,Samsung Galaxy S23,Electronics
user_351,P3267,Philips Air Fryer,Home Appliances
user_351,P5093,Kent Water Purifier,Home Appliances
user_352,P2505,Havells Geyser,Home Appliances
user_352,P4562,Maggi Noodles,Grocery
user_352,P8905,HP Wireless Mouse,Electronics
user_352,P2562,Reebok Running Shoes,Fashion
user_353,P7251,Samsung Refrigerator,Home Appliances
user_353,P6478,Samsung Galaxy S23,Electronics
user_353,P7824,Morphy Richards OTG,Home Appliances
user_353,P1187,Samsung Smartwatch,Electronics
user_353,P5993,Maybelline Foundation,Beauty Products
user_353,P6231,Fortune Sunflower Oil,Grocery
user_353,P3450,Mother Dairy Paneer,Grocery
user_354,P3509,Britannia Bread,Grocery
user_354,P8300,Boat Rockerz Headphones,Electronics
user_354,P9269,Mother Dairy Paneer,Grocery
user_354,P8076,Samsung Smartwatch,Electronics
user_354,P3425,Prestige Induction Cooktop,Home Appliances
user_355,P8796,Whirlpool Microwave,Home Appliances
user_355,P9980,Fortune Sunflower Oil,Grocery
user_355,P2393,Neutrogena Sunscreen,Beauty Products
user_355,P8118,Tresemme Conditioner,Beauty Products
user_356,P4245,Reebok Running Shoes,Fashion
user_356,P4212,WOW Skin Science Shampoo,Beauty Products
user_356,P9589,Everest Masala,Grocery
user_356,P2173,Forever 21 Skirt,Fashion
user_357,P2467,Plum Night Cream,Beauty Products
user_357,P7939,iPad Air,Electronics
user_357,P4120,Kent Water Purifier,Home Appliances
user_357,P1396,Kent Water Purifier,Home Appliances
user_357,P6729,IFB Dishwasher,Home Appliances
user_358,P3389,Colorbar Nail Polish,Beauty Products
user_358,P4825,Maybelline Foundation,Beauty Products
user_358,P3555,HRX Tracksuit,Fashion
user_358,P1893,OnePlus 11,Electronics
user_358,P3419,Van Heusen Trousers,Fashion
user_358,P6624,LG Washing Machine,Home Appliances
user_358,P8373,Mi Powerbank,Electronics
user_359,P4424,HP Wireless Mouse,Electronics
user_359,P4339,Amul Butter,Grocery
user_359,P5237,Sunfeast Pasta,Grocery
user_359,P3315,Haldiram's Snacks,Grocery
user_359,P9631,Boat Rockerz Headphones,Electronics
user_359,P3790,Dell Inspiron Laptop,Electronics
user_360,P5444,Bajaj Room Heater,Home Appliances
user_360,P1136,Kindle Paperwhite,Electronics
user_360,P5445,Boat Rockerz Headphones,Electronics
user_361,P5792,iPhone 15,Electronics
user_361,P7237,The Body Shop Body Butter,Beauty Products
user_361,P6168,Nestle Everyday Milk Powder,Grocery
user_361,P9709,Colorbar Nail Polish,Beauty Products
user_361,P4258,JBL Bluetooth Speaker,Electronics
user_362,P1352,Minimalist Serum,Beauty Products
user_362,P9673,Samsung Smartwatch,Electronics
user_362,P9027,Bosch Mixer Grinder,Home Appliances
user_362,P1301,Nivea Deodorant,Beauty Products
user_362,P6822,Kent Water Purifier,Home Appliances
user_362,P9212,Orient Ceiling Fan,Home Appliances
user_362,P5221,Samsung Refrigerator,Home Appliances
user_363,P5590,GoPro Hero10,Electronics
user_363,P6599,Woodland Boots,Fashion
user_363,P2438,Dove Body Lotion,Beauty Products
user_363,P4726,Tresemme Conditioner,Beauty Products
user_363,P3502,The Body Shop Body Butter,Beauty Products
user_363,P6395,Garnier Hair Color,Beauty Products
user_364,P4387,Tata Tea Premium,Grocery
user_364,P9869,Roadster Leather Jacket,Fashion
user_364,P6062,Woodland Boots,Fashion
user_364,P8046,Tata Tea Premium,Grocery
user_364,P3589,Roadster Leather Jacket,Fashion
user_364,P9732,Whirlpool Microwave,Home Appliances
user_365,P3384,UCB Polo T-Shirt,Fashion
user_365,P7783,HP Wireless Mouse,Electronics
user_365,P8258,Garnier Hair Color,Beauty Products
user_366,P2749,Zara Denim Jacket,Fashion
user_366,P1429,H&M Casual Shirt,Fashion
user_366,P5372,Everest Masala,Grocery
user_366,P4783,Mother Dairy Paneer,Grocery
user_366,P4783,Britannia Bread,Grocery
user_367,P8808,Whirlpool Microwave,Home Appliances
user_367,P8680,Allen Solly Formal Shirt,Fashion
user_367,P7348,IFB Dishwasher,Home Appliances
user_368,P3683,Dove Body Lotion,Beauty Products
user_368,P1528,Forever 21 Skirt,Fashion
user_368,P5421,Lakme Lipstick,Beauty Products
user_368,P4323,The Body Shop Body Butter,Beauty Products
user_368,P3901,Adidas Hoodie,Fashion
user_368,P9027,Colorbar Nail Polish,Beauty Products
user_369,P8005,The Body Shop Body Butter,Beauty Products
user_369,P7232,Maybelline Foundation,Beauty Products
user_369,P9784,Prestige Induction Cooktop,Home Appliances
user_369,P9530,Fortune Sunflower Oil,Grocery
user_369,P8485,Kindle Paperwhite,Electronics
user_370,P9812,Allen Solly Formal Shirt,Fashion
user_370,P7347,Maybelline Foundation,Beauty Products
user_370,P4110,Fortune Sunflower Oil,Grocery
user_371,P5989,WOW Skin Science Shampoo,Beauty Products
user_371,P3727,Usha Pedestal Fan,Home Appliances
user_371,P1893,Garnier Hair Color,Beauty Products
user_371,P8595,Tata Tea Premium,Grocery
user_371,P9202,Mamaearth Face Wash,Beauty Products
user_372,P9952,Roadster Leather Jacket,Fashion
user_372,P7775,Biba Kurti,Fashion
user_372,P1408,Usha Pedestal Fan,Home Appliances
user_373,P4308,MCaffeine Coffee Scrub,Beauty Products
user_373,P5097,Mamaearth Face Wash,Beauty Products
user_373,P3024,IFB Dishwasher,Home Appliances
user_373,P8362,OnePlus 11,Electronics
user_374,P7292,Sony PlayStation 5,Electronics
user_374,P3619,Everest Masala,Grocery
user_374,P7235,Minimalist Serum,Beauty Products
user_374,P6491,JBL Bluetooth Speaker,Electronics
user_374,P3656,Tata Tea Premium,Grocery
user_375,P7874,Nike Air Max,Fashion
user_375,P8311,Havells Geyser,Home Appliances
user_375,P2926,IFB Dishwasher,Home Appliances
user_375,P1057,Zara Denim Jacket,Fashion
user_376,P8514,LG Washing Machine,Home Appliances
user_376,P9904,Pond's Moisturizer,Beauty Products
user_376,P9084,Realme Buds Air,Electronics
user_376,P8794,Zara Denim Jacket,Fashion
user_376,P8239,Nykaa Matte Lipstick,Beauty Products
user_376,P1107,Realme Buds Air,Electronics
user_376,P5556,Louis Philippe Blazer,Fashion
user_377,P1801,Amul Butter,Grocery
user_377,P1902,Woodland Boots,Fashion
user_377,P3381,Samsung Refrigerator,Home Appliances
user_377,P5889,Amazon Echo Dot,Electronics
user_377,P1803,Whirlpool Microwave,Home Appliances
user_377,P3920,iPad Air,Electronics
user_377,P3906,Gucci Belt,Fashion
user_378,P1587,Catch Spices,Grocery
user_378,P6289,Mi Powerbank,Electronics
user_378,P2108,Prestige Induction Cooktop,Home Appliances
user_378,P2063,Minimalist Serum,Beauty Products
user_378,P3204,Blue Star Deep Freezer,Home Appliances
user_378,P6393,Dell Inspiron Laptop,Electronics
user_379,P4438,Tresemme Conditioner,Beauty Products
user_379,P1953,Van Heusen Trousers,Fashion
user_379,P9666,Amazon Echo Dot,Electronics
user_379,P5705,Samsung 4K TV,Electronics
user_379,P6185,Colorbar Nail Polish,Beauty Products
user_379,P6797,Godrej Air Conditioner,Home Appliances
user_379,P9132,Van Heusen Trousers,Fashion
user_380,P3947,Pond's Moisturizer,Beauty Products
user_380,P5759,Britannia Bread,Grocery
user_380,P2936,Levi's Jeans,Fashion
user_380,P2932,Kindle Paperwhite,Electronics
user_380,P7793,Van Heusen Trousers,Fashion
user_380,P6468,Maybelline Foundation,Beauty Products
user_380,P4478,Crompton Desert Cooler,Home Appliances
user_381,P5168,Gucci Belt,Fashion
user_381,P5919,Mi Powerbank,Electronics
user_381,P6307,Patanjali Honey,Grocery
user_382,P6592,HP Wireless Mouse,Electronics
user_382,P1477,MCaffeine Coffee Scrub,Beauty Products
user_382,P6415,Zara Denim Jacket,Fashion
user_383,P1582,Pond's Moisturizer,Beauty Products
user_383,P3545,Reebok Running Shoes,Fashion
user_383,P6490,Minimalist Serum,Beauty Products
user_383,P1917,Nykaa Matte Lipstick,Beauty Products
user_383,P6169,MTR Ready to Eat,Grocery
user_384,P4412,Aashirvaad Atta,Grocery
user_384,P6793,Saffola Oats,Grocery
user_384,P5595,Sony WH-1000XM4,Electronics
user_384,P7147,HP Wireless Mouse,Electronics
user_384,P7382,Kellogg's Cornflakes,Grocery
user_384,P2914,Van Heusen Trousers,Fashion
user_384,P1518,Bosch Mixer Grinder,Home Appliances
user_385,P9143,Mamaearth Face Wash,Beauty Products
user_385,P8404,HRX Tracksuit,Fashion
user_385,P9603,Bajaj Room Heater,Home Appliances
user_385,P2838,IFB Dishwasher,Home Appliances
user_385,P4311,Samsung Refrigerator,Home Appliances
user_386,P1408,Tresemme Conditioner,Beauty Products
user_386,P3524,Tresemme Conditioner,Beauty Products
user_386,P8921,UCB Polo T-Shirt,Fashion
user_387,P3347,Bosch Mixer Grinder,Home Appliances
user_387,P3174,Sony PlayStation 5,Electronics
user_387,P8526,Nike Air Max,Fashion
user_387,P2897,Tresemme Conditioner,Beauty Products
user_387,P1721,Mi Powerbank,Electronics
user_387,P6460,Daawat Basmati Rice,Grocery
user_387,P2689,Maybelline Foundation,Beauty Products
user_388,P6114,LG Washing Machine,Home Appliances
user_388,P4285,UCB Polo T-Shirt,Fashion
user_388,P5532,Gucci Belt,Fashion
user_388,P8227,Saffola Oats,Grocery
user_388,P3446,Dell Inspiron Laptop,Electronics
user_388,P2875,RayBan Sunglasses,Fashion
user_388,P9422,Realme Buds Air,Electronics
user_389,P6739,Louis Philippe Blazer,Fashion
user_389,P5440,Saffola Oats,Grocery
user_389,P5011,Gucci Belt,Fashion
user_390,P6549,Mi Powerbank,Electronics
user_390,P1831,Organic India Tulsi Tea,Grocery
user_390,P8712,Levi's Jeans,Fashion
user_390,P7284,OnePlus 11,Electronics
user_391,P7421,iPad Air,Electronics
user_391,P8304,Van Heusen Trousers,Fashion
user_391,P6119,Catch Spices,Grocery
user_392,P2286,Louis Philippe Blazer,Fashion
user_392,P3159,MCaffeine Coffee Scrub,Beauty Products
user_392,P2593,Kindle Paperwhite,Electronics
user_392,P8625,Garnier Hair Color,Beauty Products
user_392,P4666,The Body Shop Body Butter,Beauty Products
user_393,P6954,Parle-G Biscuits,Grocery
user_393,P6412,Nivea Deodorant,Beauty Products
user_393,P8987,Usha Pedestal Fan,Home Appliances
user_393,P8787,Redmi Note 12,Electronics
user_394,P8556,Blue Star Deep Freezer,Home Appliances
user_394,P6711,Gucci Belt,Fashion
user_394,P3087,Mother Dairy Paneer,Grocery
user_395,P2752,Boat Rockerz Headphones,Electronics
user_395,P2162,Crompton Desert Cooler,Home Appliances
user_395,P8552,Crompton Desert Cooler,Home Appliances
user_395,P7773,MCaffeine Coffee Scrub,Beauty Products
user_395,P4992,Van Heusen Trousers,Fashion
user_395,P8903,Kellogg's Cornflakes,Grocery
user_395,P6582,Mamaearth Face Wash,Beauty Products
user_396,P8132,Tropicana Juice,Grocery
user_396,P9921,Saffola Oats,Grocery
user_396,P2276,H&M Casual Shirt,Fashion
user_396,P2873,Haldiram's Snacks,Grocery
user_397,P6330,Organic India Tulsi Tea,Grocery
user_397,P8294,Nestle Everyday Milk Powder,Grocery
user_397,P7648,Gucci Belt,Fashion
user_397,P2781,Realme Buds Air,Electronics
user_397,P6364,Maggi Noodles,Grocery
user_397,P2483,Maybelline Foundation,Beauty Products
user_397,P1003,Woodland Boots,Fashion
user_398,P9704,Tommy Hilfiger Watch,Fashion
user_398,P8326,Prestige Induction Cooktop,Home Appliances
user_398,P6187,Zara Denim Jacket,Fashion
user_398,P5989,Eureka Forbes Vacuum,Home Appliances
user_399,P1133,Whirlpool Microwave,Home Appliances
user_399,P7622,Sunfeast Pasta,Grocery
user_399,P2022,Gucci Belt,Fashion
user_399,P1870,Crompton Desert Cooler,Home Appliances
user_399,P6885,GoPro Hero10,Electronics
user_399,P1510,Mi Powerbank,Electronics
user_400,P7459,MCaffeine Coffee Scrub,Beauty Products
user_400,P7652,Prestige Induction Cooktop,Home Appliances
user_400,P9931,Nykaa Matte Lipstick,Beauty Products
user_400,P8780,H&M Casual Shirt,Fashion
user_401,P7301,Louis Philippe Blazer,Fashion
user_401,P3527,Morphy Richards OTG,Home Appliances
user_401,P3200,Philips Air Fryer,Home Appliances
user_401,P1257,Redmi Note 12,Electronics
user_402,P3224,Nykaa Matte Lipstick,Beauty Products
user_402,P7813,Sony WH-1000XM4,Electronics
user_402,P7974,Colorbar Nail Polish,Beauty Products
user_402,P8444,Kellogg's Cornflakes,Grocery
user_403,P8373,Minimalist Serum,Beauty Products
user_403,P4698,Sugar Eyeliner,Beauty Products
user_403,P1121,Pepe Jeans Top,Fashion
user_403,P4878,Haldiram's Snacks,Grocery
user_403,P7731,Parle-G Biscuits,Grocery
user_403,P7012,Mother Dairy Paneer,Grocery
user_403,P8917,Samsung Galaxy S23,Electronics
user_404,P8889,Amazon Echo Dot,Electronics
user_404,P9624,Sony WH-1000XM4,Electronics
user_404,P9469,Usha Pedestal Fan,Home Appliances
user_404,P2449,Sony PlayStation 5,Electronics
user_404,P2279,Reebok Running Shoes,Fashion
user_405,P1864,MTR Ready to Eat,Grocery
user_405,P1176,Crompton Desert Cooler,Home Appliances
user_405,P9399,Himalaya Face Pack,Beauty Products
user_405,P6431,MCaffeine Coffee Scrub,Beauty Products
user_405,P5827,Sugar Eyeliner,Beauty Products
user_405,P1578,IFB Dishwasher,Home Appliances
user_405,P5267,MTR Ready to Eat,Grocery
user_406,P3770,MCaffeine Coffee Scrub,Beauty Products
user_406,P5780,Fortune Sunflower Oil,Grocery
user_406,P5699,Aashirvaad Atta,Grocery
user_407,P9283,Sony WH-1000XM4,Electronics
user_407,P5129,Dell Inspiron Laptop,Electronics
user_407,P5603,Van Heusen Trousers,Fashion
user_407,P1232,Voltas AC,Home Appliances
user_407,P3860,Realme Buds Air,Electronics
user_407,P8317,Tata Tea Premium,Grocery
user_408,P4869,RayBan Sunglasses,Fashion
user_408,P9640,Nivea Deodorant,Beauty Products
user_408,P2382,HP Wireless Mouse,Electronics
user_408,P3525,Van Heusen Trousers,Fashion
user_408,P7277,Nykaa Matte Lipstick,Beauty Products
user_409,P4454,Nivea Deodorant,Beauty Products
user_409,P1890,Catch Spices,Grocery
user_409,P1860,Dyson Vacuum Cleaner,Home Appliances
user_409,P7533,Tommy Hilfiger Watch,Fashion
user_410,P9724,Blue Star Deep Freezer,Home Appliances
user_410,P7390,Biba Kurti,Fashion
user_410,P3378,Neutrogena Sunscreen,Beauty Products
user_410,P1194,Tropicana Juice,Grocery
user_410,P7258,Usha Pedestal Fan,Home Appliances
user_410,P1672,Godrej Air Conditioner,Home Appliances
user_411,P8074,Catch Spices,Grocery
user_411,P6488,Parle-G Biscuits,Grocery
user_411,P2610,Voltas AC,Home Appliances
user_412,P8554,Maggi Noodles,Grocery
user_412,P4193,Roadster Leather Jacket,Fashion
user_412,P3947,Saffola Oats,Grocery
user_412,P1173,Crompton Desert Cooler,Home Appliances
user_412,P1195,Redmi Note 12,Electronics
user_413,P2702,Sony PlayStation 5,Electronics
user_413,P4594,Sugar Eyeliner,Beauty Products
user_413,P4163,Voltas AC,Home Appliances
user_413,P2506,iPhone 15,Electronics
user_413,P4552,Realme Buds Air,Electronics
user_413,P2965,Nestle Everyday Milk Powder,Grocery
user_414,P7159,Tata Tea Premium,Grocery
user_414,P2816,Kellogg's Cornflakes,Grocery
user_414,P5826,RayBan Sunglasses,Fashion
user_415,P5528,Kindle Paperwhite,Electronics
user_415,P5216,Plum Night Cream,Beauty Products
user_415,P5543,Adidas Hoodie,Fashion
user_415,P7366,Boat Rockerz Headphones,Electronics
user_415,P5230,Samsung Refrigerator,Home Appliances
user_415,P8218,IFB Dishwasher,Home Appliances
user_416,P7432,Biotique Face Cream,Beauty Products
user_416,P2776,Reebok Running Shoes,Fashion
user_416,P8065,Louis Philippe Blazer,Fashion
user_417,P8234,Nestle Everyday Milk Powder,Grocery
user_417,P1571,Dyson Vacuum Cleaner,Home Appliances
user_417,P5105,Redmi Note 12,Electronics
user_417,P9154,Lakme Lipstick,Beauty Products
user_418,P7397,Samsung Galaxy S23,Electronics
user_418,P6403,Philips Air Fryer,Home Appliances
user_418,P1060,MCaffeine Coffee Scrub,Beauty Products
user_418,P8833,Haldiram's Snacks,Grocery
user_419,P9849,Mamaearth Face Wash,Beauty Products
user_419,P7298,Levi's Jeans,Fashion
user_419,P9770,L'Oreal Shampoo,Beauty Products
user_419,P5961,Bosch Mixer Grinder,Home Appliances
user_419,P2485,Maybelline Foundation,Beauty Products
user_419,P6571,Crompton Desert Cooler,Home Appliances
user_420,P4327,Garnier Hair Color,Beauty Products
user_420,P1644,Louis Philippe Blazer,Fashion
user_420,P5896,Biotique Face Cream,Beauty Products
user_421,P8970,Canon DSLR Camera,Electronics
user_421,P4104,Kindle Paperwhite,Electronics
user_421,P4163,Nike Air Max,Fashion
user_421,P4907,Amazon Echo Dot,Electronics
user_421,P2032,WOW Skin Science Shampoo,Beauty Products
user_421,P9186,MTR Ready to Eat,Grocery
user_422,P1606,Lakme Lipstick,Beauty Products
user_422,P6533,Samsung Refrigerator,Home Appliances
user_422,P2936,Boat Rockerz Headphones,Electronics
user_422,P8509,Allen Solly Formal Shirt,Fashion
user_422,P4817,Tata Tea Premium,Grocery
user_422,P3319,Samsung Galaxy S23,Electronics
user_422,P8720,Lakme Lipstick,Beauty Products
user_423,P3138,Samsung Smartwatch,Electronics
user_423,P1818,JBL Bluetooth Speaker,Electronics
user_423,P8474,Dyson Vacuum Cleaner,Home Appliances
user_423,P2047,Kellogg's Cornflakes,Grocery
user_423,P9145,OnePlus 11,Electronics
user_423,P4613,Everest Masala,Grocery
user_423,P7983,Apple Airpods Pro,Electronics
user_424,P2979,Plum Night Cream,Beauty Products
user_424,P3250,Patanjali Honey,Grocery
user_424,P1746,Bajaj Room Heater,Home Appliances
user_424,P6496,Kellogg's Cornflakes,Grocery
user_424,P5487,OnePlus 11,Electronics
user_425,P7060,Nivea Deodorant,Beauty Products
user_425,P8187,Kellogg's Cornflakes,Grocery
user_425,P1666,Roadster Leather Jacket,Fashion
user_425,P7162,Puma Sports Shoes,Fashion
user_426,P2322,Samsung 4K TV,Electronics
user_426,P3939,iPhone 15,Electronics
user_426,P5648,Amazon Echo Dot,Electronics
user_426,P3079,Pond's Moisturizer,Beauty Products
user_427,P9570,RayBan Sunglasses,Fashion
user_427,P4919,Nykaa Matte Lipstick,Beauty Products
user_427,P1616,Van Heusen Trousers,Fashion
user_427,P9190,Kellogg's Cornflakes,Grocery
user_428,P6699,Mi Powerbank,Electronics
user_428,P4860,Lakme Lipstick,Beauty Products
user_428,P9686,Puma Sports Shoes,Fashion
user_428,P6929,Realme Buds Air,Electronics
user_428,P4592,Sunfeast Pasta,Grocery
user_428,P5528,Biotique Face Cream,Beauty Products
user_428,P2846,Apple Airpods Pro,Electronics
user_429,P3888,Pond's Moisturizer,Beauty Products
user_429,P1885,Nike Air Max,Fashion
user_429,P4433,Havells Geyser,Home Appliances
user_429,P6477,Neutrogena Sunscreen,Beauty Products
user_430,P2710,Maybelline Foundation,Beauty Products
user_430,P3881,GoPro Hero10,Electronics
user_430,P8947,Levi's Jeans,Fashion
user_430,P2160,Nestle Everyday Milk Powder,Grocery
user_430,P6340,Tommy Hilfiger Watch,Fashion
user_430,P6336,Biotique Face Cream,Beauty Products
user_430,P6343,Puma Sports Shoes,Fashion
user_431,P7759,Samsung Smartwatch,Electronics
user_431,P4615,Biba Kurti,Fashion
user_431,P8936,Samsung 4K TV,Electronics
user_431,P3374,iPad Air,Electronics
user_432,P3917,Organic India Tulsi Tea,Grocery
user_432,P3234,Sugar Eyeliner,Beauty Products
user_432,P6875,Biotique Face Cream,Beauty Products
user_432,P6503,Bajaj Room Heater,Home Appliances
user_433,P1977,Amazon Echo Dot,Electronics
user_433,P2820,Philips Air Fryer,Home Appliances
user_433,P7852,Himalaya Face Pack,Beauty Products
user_433,P4602,UCB Polo T-Shirt,Fashion
user_434,P3784,Kellogg's Cornflakes,Grocery
user_434,P4763,Patanjali Honey,Grocery
user_434,P9548,iPad Air,Electronics
user_434,P8757,Biotique Face Cream,Beauty Products
user_434,P1237,Neutrogena Sunscreen,Beauty Products
user_435,P6362,Forever 21 Skirt,Fashion
user_435,P4643,MCaffeine Coffee Scrub,Beauty Products
user_435,P1083,Tata Tea Premium,Grocery
user_435,P1656,Maybelline Foundation,Beauty Products
user_435,P1550,Tresemme Conditioner,Beauty Products
user_435,P7460,Tresemme Conditioner,Beauty Products
user_436,P9114,Kindle Paperwhite,Electronics
user_436,P1203,Adidas Hoodie,Fashion
user_436,P3174,Biotique Face Cream,Beauty Products
user_436,P4916,Havells Geyser,Home Appliances
user_436,P8860,iPhone 15,Electronics
user_436,P8524,IFB Dishwasher,Home Appliances
user_437,P8452,Aashirvaad Atta,Grocery
user_437,P7641,Dove Body Lotion,Beauty Products
user_437,P8607,HRX Tracksuit,Fashion
user_437,P7305,Redmi Note 12,Electronics
user_437,P1535,Godrej Air Conditioner,Home Appliances
user_437,P5420,Morphy Richards OTG,Home Appliances
user_437,P4393,Patanjali Honey,Grocery
user_438,P1898,Saffola Oats,Grocery
user_438,P1844,Catch Spices,Grocery
user_438,P6989,Boat Rockerz Headphones,Electronics
user_439,P6989,Fortune Sunflower Oil,Grocery
user_439,P2097,IFB Dishwasher,Home Appliances
user_439,P3267,Amul Butter,Grocery
user_439,P9841,Orient Ceiling Fan,Home Appliances
user_439,P4437,Samsung 4K TV,Electronics
user_439,P6778,UCB Polo T-Shirt,Fashion
user_440,P5540,Tropicana Juice,Grocery
user_440,P7108,Redmi Note 12,Electronics
user_440,P8966,Usha Pedestal Fan,Home Appliances
user_440,P3010,Sunfeast Pasta,Grocery
user_440,P9730,Minimalist Serum,Beauty Products
user_441,P7031,Colorbar Nail Polish,Beauty Products
user_441,P8501,Apple Airpods Pro,Electronics
user_441,P7400,Redmi Note 12,Electronics
user_441,P2260,Gucci Belt,Fashion
user_441,P5521,JBL Bluetooth Speaker,Electronics
user_442,P3465,Reebok Running Shoes,Fashion
user_442,P1371,Allen Solly Formal Shirt,Fashion
user_442,P9870,Morphy Richards OTG,Home Appliances
user_443,P7883,Sugar Eyeliner,Beauty Products
user_443,P5776,Lakme Lipstick,Beauty Products
user_443,P1361,Adidas Hoodie,Fashion
user_443,P6503,Allen Solly Formal Shirt,Fashion
user_444,P6346,Saffola Oats,Grocery
user_444,P9686,MCaffeine Coffee Scrub,Beauty Products
user_444,P8503,Organic India Tulsi Tea,Grocery
user_444,P3161,Eureka Forbes Vacuum,Home Appliances
user_444,P5259,IFB Dishwasher,Home Appliances
user_444,P7093,Reebok Running Shoes,Fashion
user_445,P6785,Sony WH-1000XM4,Electronics
user_445,P3725,Usha Pedestal Fan,Home Appliances
user_445,P9770,Kellogg's Cornflakes,Grocery
user_445,P3873,IFB Dishwasher,Home Appliances
user_445,P4897,H&M Casual Shirt,Fashion
user_446,P3072,HP Wireless Mouse,Electronics
user_446,P7056,Neutrogena Sunscreen,Beauty Products
user_446,P1568,Zara Denim Jacket,Fashion
user_447,P7109,Philips Air Fryer,Home Appliances
user_447,P3663,Minimalist Serum,Beauty Products
user_447,P2990,MTR Ready to Eat,Grocery
user_447,P9182,Boat Rockerz Headphones,Electronics
user_447,P6246,Tommy Hilfiger Watch,Fashion
user_448,P9313,GoPro Hero10,Electronics
user_448,P8764,Havells Geyser,Home Appliances
user_448,P3409,Eureka Forbes Vacuum,Home Appliances
user_448,P6549,Organic India Tulsi Tea,Grocery
user_449,P3284,Maybelline Foundation,Beauty Products
user_449,P6047,Nestle Everyday Milk Powder,Grocery
user_449,P4610,Boat Rockerz Headphones,Electronics
user_450,P6347,Whirlpool Microwave,Home Appliances
user_450,P4197,Realme Buds Air,Electronics
user_450,P4639,Sunfeast Pasta,Grocery
user_450,P1369,Bajaj Room Heater,Home Appliances
user_450,P8298,GoPro Hero10,Electronics
user_450,P7462,Sony PlayStation 5,Electronics
user_451,P9381,Plum Night Cream,Beauty Products
user_451,P7513,Canon DSLR Camera,Electronics
user_451,P7056,Pepe Jeans Top,Fashion
user_451,P1199,Sugar Eyeliner,Beauty Products
user_452,P6047,Kent Water Purifier,Home Appliances
user_452,P2435,Minimalist Serum,Beauty Products
user_452,P7809,Tommy Hilfiger Watch,Fashion
user_452,P3683,Garnier Hair Color,Beauty Products
user_452,P3286,Nykaa Matte Lipstick,Beauty Products
user_453,P3353,Daawat Basmati Rice,Grocery
user_453,P8776,Gucci Belt,Fashion
user_453,P2083,Saffola Oats,Grocery
user_453,P2449,Maggi Noodles,Grocery
user_453,P5478,iPad Air,Electronics
user_453,P8571,Nivea Deodorant,Beauty Products
user_453,P4264,Tata Tea Premium,Grocery
user_454,P9037,Garnier Hair Color,Beauty Products
user_454,P5979,Mi Powerbank,Electronics
user_454,P8593,Minimalist Serum,Beauty Products
user_454,P1040,Levi's Jeans,Fashion
user_455,P8742,Havells Geyser,Home Appliances
user_455,P7834,Mi Powerbank,Electronics
user_455,P5009,Reebok Running Shoes,Fashion
user_455,P5541,OnePlus 11,Electronics
user_456,P6927,Realme Buds Air,Electronics
user_456,P8144,Haldiram's Snacks,Grocery
user_456,P2959,Blue Star Deep Freezer,Home Appliances
user_456,P1287,Godrej Air Conditioner,Home Appliances
user_456,P1958,IFB Dishwasher,Home Appliances
user_456,P8553,UCB Polo T-Shirt,Fashion
user_457,P1866,IFB Dishwasher,Home Appliances
user_457,P7873,Kent Water Purifier,Home Appliances
user_457,P5749,Samsung Refrigerator,Home Appliances
user_457,P2258,Godrej Air Conditioner,Home Appliances
user_458,P2548,H&M Casual Shirt,Fashion
user_458,P9908,Kellogg's Cornflakes,Grocery
user_458,P5932,Bosch Mixer Grinder,Home Appliances
user_458,P2570,Kent Water Purifier,Home Appliances
user_458,P6761,Mother Dairy Paneer,Grocery
user_458,P3243,Levi's Jeans,Fashion
user_458,P7111,MTR Ready to Eat,Grocery
user_459,P3671,Plum Night Cream,Beauty Products
user_459,P3532,Apple Airpods Pro,Electronics
user_459,P4087,Britannia Bread,Grocery
user_459,P9612,Everest Masala,Grocery
user_459,P2867,Patanjali Honey,Grocery
user_459,P2251,Himalaya Face Pack,Beauty Products
user_460,P8856,Levi's Jeans,Fashion
user_460,P6940,Havells Geyser,Home Appliances
user_460,P9570,Tommy Hilfiger Watch,Fashion
user_461,P1471,Gucci Belt,Fashion
user_461,P3108,Samsung Smartwatch,Electronics
user_461,P6036,Forever 21 Skirt,Fashion
user_461,P3133,Zara Denim Jacket,Fashion
user_461,P2830,iPad Air,Electronics
user_462,P8065,Samsung 4K TV,Electronics
user_462,P2766,Apple Airpods Pro,Electronics
user_462,P1971,Sony PlayStation 5,Electronics
user_463,P1709,Dell Inspiron Laptop,Electronics
user_463,P1168,Mi Powerbank,Electronics
user_463,P4365,OnePlus 11,Electronics
user_463,P4027,Amul Butter,Grocery
user_463,P2487,LG Washing Machine,Home Appliances
user_463,P6698,RayBan Sunglasses,Fashion
user_464,P4962,Allen Solly Formal Shirt,Fashion
user_464,P2119,Mother Dairy Paneer,Grocery
user_464,P1229,Amazon Echo Dot,Electronics
user_464,P4138,Amul Butter,Grocery
user_464,P9800,IFB Dishwasher,Home Appliances
user_465,P9260,Apple Airpods Pro,Electronics
